idx,header,deltaG,amplicon_length,gamma,est_alpha,accession,taxid,superkingdom,phylum,class,order,family,genus,species
8412,"NC_004700.1 Chalceus macrolepidotus mitochondrion, complete genome",5.20006555509142,174,5.20006555509142,-0.015600196665274261,NC_004700.1,42552,NA,Chordata,Actinopteri,Characiformes,Chalceidae,Chalceus,Chalceus macrolepidotus
8413,"NC_004699.1 Phenacogrammus interruptus mitochondrion, complete genome",5.20006555509142,168,5.20006555509142,-0.015600196665274261,NC_004699.1,42486,NA,Chordata,Actinopteri,Characiformes,Alestidae,Phenacogrammus,Phenacogrammus interruptus
8414,"NC_004701.1 Eigenmannia sp. CBM-ZF-10620 mitochondrion, complete genome",0,176,0,-0,NC_004701.1,480914,NA,Chordata,Actinopteri,Gymnotiformes,Sternopygidae,Eigenmannia,Eigenmannia sp. CBM-ZF-10620
8415,"NC_004692.1 Apteronotus albifrons mitochondrion, complete genome",6.779201114683874,172,6.779201114683874,-0.020337603344051623,NC_004692.1,36673,NA,Chordata,Actinopteri,Gymnotiformes,Apteronotidae,Apteronotus,Apteronotus albifrons
8416,"NC_004693.1 Chanos chanos mitochondrion, complete genome",6.609040652945632,176,6.609040652945632,-0.019827121958836895,NC_004693.1,29144,NA,Chordata,Actinopteri,Gonorynchiformes,Chanidae,Chanos,Chanos chanos
8417,"NC_004600.1 Opisthoproctus soleatus mitochondrion, complete genome",5.20006555509142,173,5.20006555509142,-0.015600196665274261,NC_004600.1,170206,NA,Chordata,Actinopteri,Argentiniformes,Opisthoproctidae,Opisthoproctus,Opisthoproctus soleatus
8418,"NC_004598.1 Retropinna retropinna mitochondrion, complete genome",13.388241767629506,171,13.388241767629506,-0.04016472530288852,NC_004598.1,170203,NA,Chordata,Actinopteri,Osmeriformes,Retropinnidae,Retropinna,Retropinna retropinna
8419,"NC_004590.1 Alepocephalus tenebrosus mitochondrion, complete genome",0,173,0,-0,NC_004590.1,170189,NA,Chordata,Actinopteri,Alepocephaliformes,Alepocephalidae,Alepocephalus,Alepocephalus tenebrosus
8420,"NC_004599.1 Salangichthys microdon mitochondrion, complete genome",38.8882445266501,168,38.8882445266501,-0.1166647335799503,NC_004599.1,137522,NA,Chordata,Actinopteri,Osmeriformes,Salangidae,Salangichthys,Salangichthys microdon
8421,"NC_004597.1 Platytroctes apus mitochondrion, complete genome",0,173,0,-0,NC_004597.1,170202,NA,Chordata,Actinopteri,Alepocephaliformes,Platytroctidae,Platytroctes,Platytroctes apus
8422,"NC_004596.1 Nansenia ardesiaca mitochondrion, complete genome",0,172,0,-0,NC_004596.1,170199,NA,Chordata,Actinopteri,Argentiniformes,Microstomatidae,Nansenia,Nansenia ardesiaca
8423,"NC_004595.1 Glossanodon semifasciatus mitochondrion, complete genome",5.20006555509142,173,5.20006555509142,-0.015600196665274261,NC_004595.1,170196,NA,Chordata,Actinopteri,Argentiniformes,Argentinidae,Glossanodon,Glossanodon semifasciatus
8424,"NC_004591.1 Lipolagus ochotensis mitochondrion, complete genome",0,169,0,-0,NC_004591.1,170193,NA,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Lipolagus,Lipolagus ochotensis
8425,"NC_004592.1 Dallia pectoralis mitochondrion, complete genome",0,167,0,-0,NC_004592.1,75939,NA,Chordata,Actinopteri,Esociformes,Umbridae,Dallia,Dallia pectoralis
8426,"NC_004593.1 Esox lucius mitochondrion, complete genome",0,168,0,-0,NC_004593.1,8010,NA,Chordata,Actinopteri,Esociformes,Esocidae,Esox,Esox lucius
8427,"NC_004577.1 Muntiacus crinifrons mitochondrion, complete genome",30.178912179733803,168,30.178912179733803,-0.09053673653920141,NC_004577.1,71854,NA,Chordata,Mammalia,Artiodactyla,Cervidae,Muntiacus,Muntiacus crinifrons
8428,"NC_004575.1 Coturnix chinensis mitochondrion, complete genome",31.976922791948986,176,31.976922791948986,-0.09593076837584696,NC_004575.1,46218,NA,Chordata,Aves,Galliformes,Phasianidae,Excalfactoria,Excalfactoria chinensis
8429,"NC_004563.1 Muntiacus muntjak mitochondrion, complete genome",30.178912179733803,168,30.178912179733803,-0.09053673653920141,NC_004563.1,9888,NA,Chordata,Mammalia,Artiodactyla,Cervidae,Muntiacus,Muntiacus muntjak
8430,"NC_003713.2 Haematopus ater mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_003713.2,185689,NA,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus ater
8431,"NC_004539.1 Anser albifrons mitochondrion, complete genome",31.976922791948986,189,31.976922791948986,-0.09593076837584696,NC_004539.1,50365,NA,Chordata,Aves,Anseriformes,Anatidae,Anser,Anser albifrons
8432,"NC_004538.1 Eudyptula minor mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_004538.1,37083,NA,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor
8433,"NC_004530.1 Euthynnus alletteratus mitochondrion, complete genome",0,168,0,-0,NC_004530.1,8228,NA,Chordata,Actinopteri,Scombriformes,Scombridae,Euthynnus,Euthynnus alletteratus
8434,"NC_004449.1 Gadus chalcogrammus mitochondrion, complete genome",0,170,0,-0,NC_004449.1,1042646,NA,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus chalcogrammus
8435,"NC_004416.1 Sufflamen fraenatum mitochondrion, complete genome",0,174,0,-0,NC_004416.1,181478,NA,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Sufflamen,Sufflamen fraenatum
8436,"NC_004412.1 Salarias fasciatus mitochondrion, complete genome",6.609040652945632,168,6.609040652945632,-0.019827121958836895,NC_004412.1,181472,NA,Chordata,Actinopteri,Blenniiformes,Blenniidae,Salarias,Salarias fasciatus
8437,"NC_004410.1 Pholis crassispina mitochondrion, complete genome",0,168,0,-0,NC_004410.1,283025,NA,Chordata,Actinopteri,Perciformes,Pholidae,Pholis,Pholis crassispina
8438,"NC_004409.1 Lycodes toyamensis mitochondrion, complete genome",0,167,0,-0,NC_004409.1,2607498,NA,Chordata,Actinopteri,Perciformes,Cottidae,Icelus,Icelus toyamensis
8439,"NC_004408.1 Pterocaesio tile mitochondrion, complete genome",5.20006555509142,169,5.20006555509142,-0.015600196665274261,NC_004408.1,181466,NA,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Pterocaesio,Pterocaesio tile
8440,"NC_004406.1 Caranx melampygus mitochondrion, complete genome",0,169,0,-0,NC_004406.1,181461,NA,Chordata,Actinopteri,Carangiformes,Carangidae,Caranx,Caranx melampygus
8441,"NC_004405.1 Carangoides armatus mitochondrion, complete genome",0,169,0,-0,NC_004405.1,3049902,NA,Chordata,Actinopteri,Carangiformes,Carangidae,Atropus,Atropus armatus
8442,"NC_004402.1 Dactyloptena tiltoni mitochondrion, complete genome",30.014455820924642,171,30.014455820924642,-0.09004336746277393,NC_004402.1,181453,NA,Chordata,Actinopteri,Syngnathiformes,Dactylopteridae,Dactyloptena,Dactyloptena tiltoni
8443,"NC_004401.1 Indostomus paradoxus mitochondrion, complete genome",0,167,0,-0,NC_004401.1,181450,NA,Chordata,Actinopteri,Synbranchiformes,Indostomidae,Indostomus,Indostomus paradoxus
8444,"NC_004399.1 Neocyttus rhomboidalis mitochondrion, complete genome",0,170,0,-0,NC_004399.1,181447,NA,Chordata,Actinopteri,Zeiformes,Oreosomatidae,Neocyttus,Neocyttus rhomboidalis
8445,"NC_004398.1 Allocyttus niger mitochondrion, complete genome",0,171,0,-0,NC_004398.1,181445,NA,Chordata,Actinopteri,Zeiformes,Oreosomatidae,Allocyttus,Allocyttus niger
8446,"NC_004397.1 Zenion japonicum mitochondrion, complete genome",9.474763429359886,169,9.474763429359886,-0.02842429028807966,NC_004397.1,181443,NA,Chordata,Actinopteri,Zeiformes,Zenionidae,Zenion,Zenion japonicum
8447,"NC_004396.1 Parazen pacificus mitochondrion, complete genome",0,171,0,-0,NC_004396.1,181440,NA,Chordata,Actinopteri,Zeiformes,Parazenidae,Parazen,Parazen pacificus
8448,"NC_004395.1 Sargocentron rubrum mitochondrion, complete genome",2.2000149181403663,172,2.2000149181403663,-0.006600044754421099,NC_004395.1,181438,NA,Chordata,Actinopteri,Holocentriformes,Holocentridae,Sargocentron,Sargocentron rubrum
8449,"NC_004394.1 Ostichthys japonicus mitochondrion, complete genome",2.2000149181403663,171,2.2000149181403663,-0.006600044754421099,NC_004394.1,181437,NA,Chordata,Actinopteri,Holocentriformes,Holocentridae,Ostichthys,Ostichthys japonicus
8450,"NC_004392.1 Monocentris japonicus mitochondrion, complete genome",0,172,0,-0,NC_004392.1,181435,NA,Chordata,Actinopteri,Trachichthyiformes,Monocentridae,Monocentris,Monocentris japonica
8451,"NC_004390.1 Eutaeniophorus sp. 033-Miya mitochondrion, complete genome",0,172,0,-0,NC_004390.1,181429,NA,Chordata,Actinopteri,Beryciformes,Cetomimidae,Eutaeniophorus,Eutaeniophorus sp. 033-Miya
8452,"NC_004384.1 Melanocetus murrayi mitochondrion, complete genome",5.100946018719338,170,5.100946018719338,-0.015302838056158013,NC_004384.1,181425,NA,Chordata,Actinopteri,Lophiiformes,Melanocetidae,Melanocetus,Melanocetus murrayi
8453,"NC_004378.1 Lamprogrammus niger mitochondrion, complete genome",0,172,0,-0,NC_004378.1,228346,NA,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Lamprogrammus,Lamprogrammus niger
8454,"NC_004376.1 Diplacanthopoma brachysoma mitochondrion, complete genome",0,171,0,-0,NC_004376.1,181406,NA,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Diplacanthopoma,Diplacanthopoma brachysoma
8455,"NC_004375.1 Cataetyx rubrirostris mitochondrion, complete genome",0,171,0,-0,NC_004375.1,181404,NA,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Cataetyx,Cataetyx rubrirostris
8456,"NC_004374.1 Bassozetus zenkevitchi mitochondrion, complete genome",0,170,0,-0,NC_004374.1,181397,NA,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Bassozetus,Bassozetus zenkevitchi
8457,"NC_004373.1 Carapus bermudensis mitochondrion, complete genome",6.779201114683874,169,6.779201114683874,-0.020337603344051623,NC_004373.1,181393,NA,Chordata,Actinopteri,Ophidiiformes,Carapidae,Carapus,Carapus bermudensis
8458,"NC_004420.1 Scaphirhynchus cf. albus mitochondrion, complete genome",0,180,0,-0,NC_004420.1,178880,NA,Chordata,Actinopteri,Acipenseriformes,Acipenseridae,Scaphirhynchus,Scaphirhynchus cf. albus
8459,"NC_004418.1 Polypterus senegalus senegalus mitochondrion, complete genome",0,172,0,-0,NC_004418.1,178879,NA,Chordata,Actinopteri,Polypteriformes,Polypteridae,Polypterus,Polypterus senegalus
8460,"NC_004400.1 Hypoptychus dybowskii mitochondrion, complete genome",0,169,0,-0,NC_004400.1,166256,NA,Chordata,Actinopteri,Perciformes,Hypoptychidae,Hypoptychus,Hypoptychus dybowskii
8461,"NC_004417.1 Gymnothorax kidako mitochondrion, complete genome",0,173,0,-0,NC_004417.1,139722,NA,Chordata,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,Gymnothorax kidako
8462,"NC_004404.1 Cottus reinii mitochondrion, complete genome",0,169,0,-0,NC_004404.1,137881,NA,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus reinii
8463,"NC_004386.1 Hypoatherina tsurugae mitochondrion, complete genome",0,169,0,-0,NC_004386.1,126353,NA,Chordata,Actinopteri,Atheriniformes,Atherinidae,Hypoatherina,Hypoatherina tsurugae
8464,"NC_004385.1 Melanotaenia lacustris mitochondrion, complete genome",0,169,0,-0,NC_004385.1,120839,NA,Chordata,Actinopteri,Atheriniformes,Melanotaeniidae,Melanotaenia,Melanotaenia lacustris
8465,"NC_004393.1 Beryx decadactylus mitochondrion, complete genome",0,171,0,-0,NC_004393.1,107241,NA,Chordata,Actinopteri,Beryciformes,Berycidae,Beryx,Beryx decadactylus
8466,"NC_004372.1 Aphredoderus sayanus mitochondrion, complete genome",0,168,0,-0,NC_004372.1,94919,NA,Chordata,Actinopteri,Percopsiformes,Aphredoderidae,Aphredoderus,Aphredoderus sayanus
8467,"NC_004391.1 Anoplogaster cornuta mitochondrion, complete genome",0,170,0,-0,NC_004391.1,88656,NA,Chordata,Actinopteri,Trachichthyiformes,Anoplogasteridae,Anoplogaster,Anoplogaster cornuta
8468,"NC_004415.1 Eleotris acanthopoma mitochondrion, complete genome",14.904450815759272,167,14.904450815759272,-0.04471335244727782,NC_004415.1,86232,NA,Chordata,Actinopteri,Gobiiformes,Eleotridae,Eleotris,Eleotris acanthopomus
8469,"NC_004414.1 Rhyacichthys aspro mitochondrion, complete genome",0,167,0,-0,NC_004414.1,86220,NA,Chordata,Actinopteri,Gobiiformes,Rhyacichthyidae,Rhyacichthys,Rhyacichthys aspro
8470,"NC_004379.1 Lota lota mitochondrion, complete genome",0,170,0,-0,NC_004379.1,69944,NA,Chordata,Actinopteri,Gadiformes,Lotidae,Lota,Lota lota
8471,"NC_004411.1 Petroscirtes breviceps mitochondrion, complete genome",0,168,0,-0,NC_004411.1,57847,NA,Chordata,Actinopteri,Blenniiformes,Blenniidae,Petroscirtes,Petroscirtes breviceps
8472,"NC_004388.1 Gambusia affinis mitochondrion, complete genome",6.609040652945632,172,6.609040652945632,-0.019827121958836895,NC_004388.1,33528,NA,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Gambusia,Gambusia affinis
8473,"NC_004387.1 Oryzias latipes mitochondrion, complete genome",8.809055571085999,168,8.809055571085999,-0.026427166713257996,NC_004387.1,8090,NA,Chordata,Actinopteri,Beloniformes,Adrianichthyidae,Oryzias,Oryzias latipes
8474,"NC_004419.1 Polyodon spathula mitochondrion, complete genome",0,179,0,-0,NC_004419.1,7913,NA,Chordata,Actinopteri,Acipenseriformes,Polyodontidae,Polyodon,Polyodon spathula
8475,"NC_004299.1 Takifugu rubripes mitochondrion, complete genome",5.20006555509142,171,5.20006555509142,-0.015600196665274261,NC_004299.1,31033,NA,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Takifugu,Takifugu rubripes
8476,"NC_004021.1 Ranodon sibiricus mitochondrion, complete genome",50.440674595852,177,50.440674595852,-0.15132202378755602,NC_004021.1,113097,NA,Chordata,Amphibia,Caudata,Hynobiidae,Ranodon,Ranodon sibiricus
8477,"NC_004027.1 Manis tetradactyla mitochondrion, complete genome",30.178912179733803,171,30.178912179733803,-0.09053673653920141,NC_004027.1,73815,NA,Chordata,Mammalia,Pholidota,Manidae,Phataginus,Phataginus tetradactyla
8478,"NC_004032.1 Tamandua tetradactyla mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,NC_004032.1,48850,NA,Chordata,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla
8479,"NC_004023.1 Arctocephalus forsteri mitochondrion, complete genome",30.178912179733803,168,30.178912179733803,-0.09053673653920141,NC_004023.1,29084,NA,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,Arctocephalus forsteri
8480,"NC_004026.1 Macroscelides proboscideus mitochondrion, complete genome",27.989337633191628,169,27.989337633191628,-0.08396801289957488,NC_004026.1,29082,NA,Chordata,Mammalia,Macroscelidea,Macroscelididae,Macroscelides,Macroscelides proboscideus
8481,"NC_004031.1 Galeopterus variegatus mitochondrion, complete genome",24.07872205543043,171,24.07872205543043,-0.07223616616629129,NC_004031.1,482537,NA,Chordata,Mammalia,Dermoptera,Cynocephalidae,Galeopterus,Galeopterus variegatus
8482,"NC_003428.1 Ursus maritimus mitochondrion, complete genome",36.78795283267944,172,36.78795283267944,-0.11036385849803831,NC_003428.1,29073,NA,Chordata,Mammalia,Carnivora,Ursidae,Ursus,Ursus maritimus
8483,"NC_003342.1 Lepidosiren paradoxa mitochondrion, complete genome",48.25551204552552,165,48.25551204552552,-0.14476653613657656,NC_003342.1,7883,NA,Chordata,NA,Ceratodontiformes,Lepidosirenidae,Lepidosiren,Lepidosiren paradoxa
8484,"NC_003322.1 Vombatus ursinus mitochondrion, complete genome",30.178912179733803,171,30.178912179733803,-0.09053673653920141,NC_003322.1,29139,NA,Chordata,Mammalia,Diprotodontia,Vombatidae,Vombatus,Vombatus ursinus
8485,"NC_003321.1 Tachyglossus aculeatus mitochondrion, complete genome",21.378703746803613,167,21.378703746803613,-0.06413611124041084,NC_003321.1,9261,NA,Chordata,Mammalia,Monotremata,Tachyglossidae,Tachyglossus,Tachyglossus aculeatus
8486,"NC_003290.1 Kryptolebias marmoratus mitochondrion, complete genome",22.78767884465783,170,22.78767884465783,-0.06836303653397349,NC_003290.1,37003,NA,Chordata,Actinopteri,Cyprinodontiformes,Rivulidae,Kryptolebias,Kryptolebias marmoratus
8487,"NC_003166.1 Trachipterus trachypterus mitochondrion, complete genome",0,168,0,-0,NC_003166.1,143894,NA,Chordata,Actinopteri,Lampriformes,Trachipteridae,Trachipterus,Trachipterus trachypterus
8488,"NC_003196.1 Pagrus major mitochondrion, complete genome",0,170,0,-0,NC_003196.1,143350,NA,Chordata,Actinopteri,Spariformes,Sparidae,Pagrus,Pagrus major
8489,"NC_003177.1 Stephanolepis cirrhifer mitochondrion, complete genome",9.239997040261851,171,9.239997040261851,-0.027719991120785555,NC_003177.1,143348,NA,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Stephanolepis,Stephanolepis cirrhifer
8490,"NC_003176.1 Kareius bicoloratus mitochondrion, complete genome",0,169,0,-0,NC_003176.1,143345,NA,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Kareius,Kareius bicoloratus
8491,"NC_003195.1 Helicolenus hilgendorfi mitochondrion, complete genome",0,168,0,-0,NC_003195.1,143344,NA,Chordata,Actinopteri,Perciformes,Sebastidae,Helicolenus,Helicolenus hilgendorfi
8492,"NC_003194.1 Dactyloptena peterseni mitochondrion, complete genome",23.405415167979008,170,23.405415167979008,-0.07021624550393703,NC_003194.1,143342,NA,Chordata,Actinopteri,Syngnathiformes,Dactylopteridae,Dactyloptena,Dactyloptena peterseni
8493,"NC_003187.1 Hoplostethus japonicus mitochondrion, complete genome",0,169,0,-0,NC_003187.1,143337,NA,Chordata,Actinopteri,Trachichthyiformes,Trachichthyidae,Hoplostethus,Hoplostethus japonicus
8494,"NC_003185.1 Danacetichthys galathenus mitochondrion, complete genome",0,168,0,-0,NC_003185.1,143336,NA,Chordata,Actinopteri,Beryciformes,Cetomimidae,Danacetichthys,Danacetichthys galathenus
8495,"NC_003172.1 Poromitra oscitans mitochondrion, complete genome",0,174,0,-0,NC_003172.1,143334,NA,Chordata,Actinopteri,Beryciformes,Melamphaidae,Poromitra,Poromitra oscitans
8496,"NC_003169.1 Coelorinchus kishinouyei mitochondrion, complete genome",12.5955576802011,168,12.5955576802011,-0.0377866730406033,NC_003169.1,143328,NA,Chordata,Actinopteri,Gadiformes,Macrouridae,Coelorinchus,Coelorinchus kishinouyei
8497,"NC_003168.1 Percopsis transmontana mitochondrion, complete genome",0,168,0,-0,NC_003168.1,143327,NA,Chordata,Actinopteri,Percopsiformes,Percopsidae,Percopsis,Percopsis transmontana
8498,"NC_003167.1 Zu cristatus mitochondrion, complete genome",2.2000149181403663,168,2.2000149181403663,-0.006600044754421099,NC_003167.1,143325,NA,Chordata,Actinopteri,Lampriformes,Trachipteridae,Zu,Zu cristatus
8499,"NC_003164.1 Diaphus splendidus mitochondrion, complete genome",30.874597683213068,172,30.874597683213068,-0.0926237930496392,NC_003164.1,143323,NA,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus splendidus
8500,"NC_003163.1 Myctophum affine mitochondrion, complete genome",25.50000275902059,173,25.50000275902059,-0.07650000827706177,NC_003163.1,143322,NA,Chordata,Actinopteri,Myctophiformes,Myctophidae,Myctophum,Myctophum affine
8501,"NC_003162.1 Saurida undosquamis mitochondrion, complete genome",7.800001319483234,166,7.800001319483234,-0.0234000039584497,NC_003162.1,143315,NA,Chordata,Actinopteri,Aulopiformes,Synodontidae,Saurida,Saurida undosquamis
8502,"NC_003161.1 Harpadon microchir mitochondrion, complete genome",14.409041972428867,167,14.409041972428867,-0.0432271259172866,NC_003161.1,143314,NA,Chordata,Actinopteri,Aulopiformes,Synodontidae,Harpadon,Harpadon microchir
8503,"NC_003160.1 Chlorophthalmus agassizi mitochondrion, complete genome",13.388241767629506,172,13.388241767629506,-0.04016472530288852,NC_003160.1,143313,NA,Chordata,Actinopteri,Aulopiformes,Chlorophthalmidae,Chlorophthalmus,Chlorophthalmus agassizi
8504,"NC_003179.1 Ijimaia dofleini mitochondrion, complete genome",5.100946018719338,169,5.100946018719338,-0.015302838056158013,NC_003179.1,143307,NA,Chordata,Actinopteri,Ateleopodiformes,Ateleopodidae,Ijimaia,Ijimaia dofleini
8505,"NC_003178.1 Ateleopus japonicus mitochondrion, complete genome",5.100946018719338,169,5.100946018719338,-0.015302838056158013,NC_003178.1,143306,NA,Chordata,Actinopteri,Ateleopodiformes,Ateleopodidae,Ateleopus,Ateleopus japonicus
8506,"NC_003173.1 Zenopsis nebulosus mitochondrion, complete genome",0,173,0,-0,NC_003173.1,94939,NA,Chordata,Actinopteri,Zeiformes,Zeidae,Zenopsis,Zenopsis nebulosus
8507,"NC_003186.1 Rondeletia loricata mitochondrion, complete genome",0,173,0,-0,NC_003186.1,88713,NA,Chordata,Actinopteri,Beryciformes,Rondeletiidae,Rondeletia,Rondeletia loricata
8508,"NC_003188.1 Beryx splendens mitochondrion, complete genome",0,171,0,-0,NC_003188.1,88663,NA,Chordata,Actinopteri,Beryciformes,Berycidae,Beryx,Beryx splendens
8509,"NC_003165.1 Lampris guttatus mitochondrion, complete genome",0,172,0,-0,NC_003165.1,81370,NA,Chordata,Actinopteri,Lampriformes,Lampridae,Lampris,Lampris guttatus
8510,"NC_003175.1 Elassoma evergladei mitochondrion, complete genome",6.609040652945632,168,6.609040652945632,-0.019827121958836895,NC_003175.1,71674,NA,Chordata,Actinopteri,Centrarchiformes,Elassomatidae,Elassoma,Elassoma evergladei
8511,"NC_003159.1 Chauliodus sloani mitochondrion, complete genome",27.10507615903578,166,27.10507615903578,-0.08131522847710734,NC_003159.1,68509,NA,Chordata,Actinopteri,Stomiiformes,Stomiidae,Chauliodus,Chauliodus sloani
8512,"NC_003189.1 Myripristis berndti mitochondrion, complete genome",2.2000149181403663,171,2.2000149181403663,-0.006600044754421099,NC_003189.1,47700,NA,Chordata,Actinopteri,Holocentriformes,Holocentridae,Myripristis,Myripristis berndti
8513,"NC_003128.3 Buteo buteo mitochondrion, complete genome",31.976922791948986,179,31.976922791948986,-0.09593076837584696,NC_003128.3,30397,NA,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo buteo
8514,"NC_003136.1 Chimaera monstrosa mitochondrion, complete genome",14.605354655595825,183,14.605354655595825,-0.04381606396678748,NC_003136.1,7871,NA,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae,Chimaera,Chimaera monstrosa
8515,"NC_003137.1 Heterodontus francisci mitochondrion, complete genome",41.04123751882368,181,41.04123751882368,-0.12312371255647103,NC_003137.1,7792,NA,Chordata,Chondrichthyes,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus francisci
8516,"NC_003127.1 Neoceratodus forsteri mitochondrion, complete genome",7.395492125109681,172,7.395492125109681,-0.022186476375329042,NC_003127.1,7892,NA,Chordata,NA,Ceratodontiformes,Ceratodontidae,Neoceratodus,Neoceratodus forsteri
8517,"NC_003095.1 Osteoglossum bicirrhosum mitochondrion, complete genome",11.809106208037054,170,11.809106208037054,-0.035427318624111165,NC_003095.1,109271,NA,Chordata,Actinopteri,Osteoglossiformes,Osteoglossidae,Osteoglossum,Osteoglossum bicirrhosum
8518,"NC_003097.1 Engraulis japonicus mitochondrion, complete genome",0,173,0,-0,NC_003097.1,42892,NA,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis japonicus
8519,"NC_003096.1 Pantodon buchholzi mitochondrion, complete genome",0,170,0,-0,NC_003096.1,8276,NA,Chordata,Actinopteri,Osteoglossiformes,Pantodontidae,Pantodon,Pantodon buchholzi
8520,"NC_003041.1 Microtus kikuchii mitochondrion, complete genome",30.178912179733803,168,30.178912179733803,-0.09053673653920141,NC_003041.1,3369700,NA,Chordata,Mammalia,Rodentia,Cricetidae,Alexandromys,Alexandromys kikuchii
8521,"NC_003040.1 Episoriculus fumidus mitochondrion, complete genome",30.178912179733803,175,30.178912179733803,-0.09053673653920141,NC_003040.1,3371150,NA,Chordata,Mammalia,Eulipotyphla,Soricidae,Pseudosoriculus,Pseudosoriculus fumidus
8522,"NC_003039.1 Trichosurus vulpecula mitochondrion, complete genome",35.27985819845314,170,35.27985819845314,-0.10583957459535942,NC_003039.1,9337,NA,Chordata,Mammalia,Diprotodontia,Phalangeridae,Trichosurus,Trichosurus vulpecula
8523,"NC_003033.1 Ochotona collaris mitochondrion, complete genome",30.178912179733803,170,30.178912179733803,-0.09053673653920141,NC_003033.1,134600,NA,Chordata,Mammalia,Lagomorpha,Ochotonidae,Ochotona,Ochotona collaris
8524,"NC_002812.1 Arctoscopus japonicus mitochondrion, complete genome",74.41499440764687,169,74.41499440764687,-0.22324498322294062,NC_002812.1,148607,NA,Chordata,Actinopteri,Perciformes,Trichodontidae,Arctoscopus,Arctoscopus japonicus
8525,"NC_002813.1 Trachurus japonicus mitochondrion, complete genome",0,170,0,-0,NC_002813.1,83875,NA,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,Trachurus japonicus
8526,"NC_002811.1 Tarsius bancanus mitochondrion, complete genome",30.178912179733803,167,30.178912179733803,-0.09053673653920141,NC_002811.1,9477,NA,Chordata,Mammalia,Primates,Tarsiidae,Cephalopachus,Cephalopachus bancanus
8527,"NC_002808.1 Echinosorex gymnura mitochondrion, complete genome",37.978913499217036,175,37.978913499217036,-0.11393674049765111,NC_002808.1,162630,NA,Chordata,Mammalia,Eulipotyphla,Erinaceidae,Echinosorex,Echinosorex gymnura
8530,"NC_002793.1 Iguana iguana mitochondrion, complete genome",34.86711707171402,169,34.86711707171402,-0.10460135121514207,NC_002793.1,8517,NA,Chordata,Lepidosauria,Squamata,Iguanidae,Iguana,Iguana iguana
8531,"NC_002744.2 Caiman crocodilus mitochondrion, complete genome",69.61066234250241,182,69.61066234250241,-0.20883198702750722,NC_002744.2,8499,NA,Chordata,NA,Crocodylia,Alligatoridae,Caiman,Caiman crocodilus
8532,"NC_002780.1 Dogania subplana mitochondrion, complete genome",14.57939694086571,179,14.57939694086571,-0.04373819082259713,NC_002780.1,159310,NA,Chordata,NA,Testudines,Trionychidae,Dogania,Dogania subplana
8533,"NC_002779.1 Anomalopteryx didiformis mitochondrion, complete genome",17.976648803927375,179,17.976648803927375,-0.05392994641178213,NC_002779.1,8811,NA,Chordata,Aves,Dinornithiformes,Emeidae,Anomalopteryx,Anomalopteryx didiformis
8534,"NC_002785.1 Struthio camelus mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_002785.1,8801,NA,Chordata,Aves,Struthioniformes,Struthionidae,Struthio,Struthio camelus
8535,"NC_002784.1 Dromaius novaehollandiae mitochondrion, complete genome",31.976922791948986,179,31.976922791948986,-0.09593076837584696,NC_002784.1,8790,NA,Chordata,Aves,Casuariiformes,Dromaiidae,Dromaius,Dromaius novaehollandiae
8536,"NC_002764.1 Macaca sylvanus mitochondrion, complete genome",45.19022156237894,164,45.19022156237894,-0.13557066468713683,NC_002764.1,9546,NA,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,Macaca sylvanus
